addr:street,building,name,name:kn,addr:housenumber,addr:city,addr:postcode,name:en,nodes,building:levels,building:material,alt_name,shop,amenity,government,office,roof:levels,addr:housename,addr:suburb,organic,payment:credit_cards,payment:debit_cards,website,addr:country,branch,brand,brand:wikidata,email,phone,note,addr:district,addr:full,addr:state,source,nohousenumber,religion,layer,brand:ks,brand:pa,brand:ur,brand:wikipedia,cuisine,name:ks,name:pa,name:ur,takeaway,tourism,fixme,opening_hours,landuse,check_date,operator,dog,internet_access,pets,roof:shape,short_name,healthcare,air_conditioning,not:brand:wikidata,payment:cash,payment:contactless,building:levels:underground,construction,height,ways,type,building_category,area_sqm,levels,estimated_floor_area_sqm,height_meters,has_address,longitude,latitude
nan,yes,nan,nan,nan,nan,nan,nan,"[3587243279, 3587243276, 3587243265, 3587243268, 3587243279]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,254.04458944038967,,254.04458944038967,,False,77.62028984659064,12.943835513118003
nan,yes,nan,nan,nan,nan,nan,nan,"[3587251410, 3587251407, 3587251398, 3587251404, 3587251410]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,467.54244500477137,,467.54244500477137,,False,77.6197573,12.944327600000001
nan,yes,nan,nan,nan,nan,nan,nan,"[3587243267, 3587243272, 3587243270, 3587243264, 3587243267]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,182.2666092157903,,182.2666092157903,,False,77.61919724999998,12.943754099999998
nan,yes,nan,nan,nan,nan,nan,nan,"[3587251394, 3587243284, 3587243273, 3587243278, 3587251394]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,603.8979529641998,,603.8979529641998,,False,77.61995680547193,12.94399166829827
nan,yes,nan,nan,nan,nan,nan,nan,"[3587251403, 3587243289, 3587251396, 3587251406, 3587251403]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,400.6756765125096,,400.6756765125096,,False,77.62029704533664,12.944211531328927
nan,yes,nan,nan,nan,nan,nan,nan,"[3587251416, 3587251413, 3587251411, 3587251412, 3587251415, 3587251414, 3587251416]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,347.26955985974905,,347.26955985974905,,False,77.61984662449947,12.944630339140655
nan,yes,nan,nan,nan,nan,nan,nan,"[3601812090, 3601812089, 3601812085, 3601812087, 3601812090]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,216.75147769551762,,216.75147769551762,,False,77.63898544999999,12.92569565
nan,yes,nan,nan,nan,nan,nan,nan,"[3601812094, 3601812093, 3601812091, 3601812092, 3601812094]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,271.9353502745216,,271.9353502745216,,False,77.6390277,12.92588305
nan,yes,nan,nan,nan,nan,nan,nan,"[3601812060, 3601812073, 3601812072, 3601812059, 3601812060]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,125.75845785906601,,125.75845785906601,,False,77.63916797160662,12.925085292683317
nan,yes,nan,nan,nan,nan,nan,nan,"[3601923929, 3601923928, 3601923926, 3601923927, 3601923929]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,217.93092654990883,,217.93092654990883,,False,77.62082588834005,12.94216432348548
nan,yes,nan,nan,nan,nan,nan,nan,"[3683354541, 3683354543, 3683354542, 3683354540, 3683354541]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,307.01333627790154,,307.01333627790154,,False,77.61820425,12.946089899999999
nan,stadium,Koramangala Indoor Stadium,ಕೋರಮಂಗಲ ಒಳಾಂಗಣ ಕ್ರೀಡಾಂಗಣ,nan,nan,nan,nan,"[3740940312, 3740940318, 3740940320, 3740940321, 3740940319, 3740940317, 3740940316, 3740940315, 3740940314, 3740940313, 3740940310, 3740940312]",nan,nan,National Games Village Stadium,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,recreational,5466.591780192904,,5466.591780192904,,False,77.62276537169146,12.943530008957353
nan,yes,nan,nan,nan,nan,nan,nan,"[4282466437, 4282466419, 4282466418, 4282466423, 4282466437]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,367.156046863317,,367.156046863317,,False,77.62537205000001,12.942172150000001
nan,yes,nan,nan,nan,nan,nan,nan,"[4282466412, 4282466416, 4282466410, 4282466413, 4282466405, 4282466403, 4282466412]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,1209.5084360737023,,1209.5084360737023,,False,77.62579097240737,12.941613514633287
nan,yes,nan,nan,nan,nan,nan,nan,"[4803663650, 4803663649, 4803663648, 4803663647, 4803663650]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,338.42381105186985,,338.42381105186985,,False,77.62868151689648,12.925027761954514
nan,school,nan,nan,nan,nan,nan,nan,"[4803663668, 4803663667, 4803663666, 4803663663, 4803663664, 4803663665, 4803663668]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,institutional,1686.646423567256,,1686.646423567256,,False,77.62978903431409,12.92504646788328
nan,school,nan,nan,nan,nan,nan,nan,"[4803663672, 4803663671, 4803663670, 4803663669, 4803663672]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,institutional,1256.2002565822486,,1256.2002565822486,,False,77.62913477911063,12.925313352444348
nan,apartments,nan,nan,H,nan,nan,nan,"[4803681161, 4803681158, 4803681159, 4803681160, 4803681161]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,2143.035795379888,7.0,15001.250567659215,,True,77.6317476,12.928261650000001
nan,apartments,nan,nan,F,nan,nan,nan,"[4803681165, 4803681162, 4803681163, 4803681164, 4803681165]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,1585.494497738895,7.0,11098.461484172265,,True,77.63134974999997,12.928677299999997
nan,apartments,nan,nan,E,nan,nan,nan,"[4803681168, 4803681166, 4803681153, 4803681167, 4803681168]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,2369.875644850905,7.0,16589.129513956334,,True,77.63113873428824,12.927919636712115
nan,apartments,nan,nan,D,nan,nan,nan,"[4803681171, 4803681169, 4803681174, 4803681170, 4803681171]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,1854.1258910360757,7.0,12978.88123725253,,True,77.63155889823082,12.927517523862157
nan,apartments,nan,nan,C,nan,nan,nan,"[4803681175, 4803681172, 4803681151, 4803681150, 4803681173, 4803681149, 4803681148, 4803681152, 4803681175]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,3517.1105222496976,7.0,24619.773655747882,,True,77.63214323978283,12.927728085714728
nan,apartments,nan,nan,B,nan,nan,nan,"[4803681179, 4803681176, 4803681177, 4803681178, 4803681179]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,1679.4775258765599,7.0,11756.342681135919,,True,77.63224424315736,12.928555471542035
nan,apartments,nan,nan,A,nan,nan,nan,"[4803681183, 4803681180, 4803681181, 4803681182, 4803681183]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,1634.6366562643743,7.0,11442.45659385062,,True,77.63220414999999,12.9290284
nan,apartments,nan,nan,G,nan,nan,nan,"[4803681187, 4803681186, 4803681185, 4803681184, 4803681187]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,1661.6255793340981,7.0,11631.379055338686,,True,77.63159817171655,12.929118695873521
nan,commercial,nan,nan,nan,nan,nan,nan,"[5771090788, 5771090789, 5771090790, 9870042851, 5771090791, 5771090792, 5771090794, 5771090795, 5771090796, 5771090799, 5771090800, 5771090788]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commercial,4348.638491847412,,4348.638491847412,,False,77.62007870164402,12.945250164419011
nan,commercial,nan,nan,nan,nan,nan,nan,"[5803884328, 5803884329, 5803884330, 5803884331, 5803884328]",4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commercial,215.09906978301777,4.0,860.3962791320711,,False,77.62271469474409,12.942295436936
nan,yes,Wildcraft,nan,nan,nan,nan,nan,"[5804513576, 5804513577, 5804513578, 5804513579, 5804513576]",nan,nan,nan,clothes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,218.4488360296621,,218.4488360296621,,False,77.62692309140724,12.936949363902386
nan,yes,nan,nan,nan,nan,nan,nan,"[5915887951, 5915887952, 5915887953, 5915887954, 5915887951]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,218.38999829254342,,218.38999829254342,,False,77.62835145196472,12.935409352317363
nan,yes,nan,nan,nan,nan,nan,nan,"[5915887954, 5915887953, 5915887955, 5915887956, 5915887954]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,288.2093203515121,,288.2093203515121,,False,77.62841973911424,12.935330852962759
80 Feet Road,commercial,nan,nan,nan,nan,nan,nan,"[5915887957, 5915887958, 5915887959, 5915887960, 5915887961, 5915887962, 5915887957]",5,glass,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commercial,471.57573825498514,5.0,2357.8786912749256,,True,77.6282119683017,12.935519204378114
nan,yes,nan,nan,156,nan,nan,nan,"[5915906205, 5915906206, 5915906207, 5915906208, 5915906205]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,275.8678972656102,,275.8678972656102,,True,77.63539133844411,12.925480369234933
nan,yes,nan,nan,150,nan,nan,nan,"[5915906209, 5915906210, 5915906211, 5915906212, 5915906209]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,406.50863091967636,,406.50863091967636,,True,77.63623077795913,12.925589886519855
nan,yes,nan,nan,184,nan,nan,nan,"[5915906213, 5915906214, 5915906215, 11543569708, 5915906213]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,244.6185563505726,,244.6185563505726,,True,77.63590512235572,12.925768111870605
nan,yes,nan,nan,366,nan,nan,nan,"[5915960104, 5915960105, 5915960106, 5915960107, 5915960104]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,352.1970586188585,,352.1970586188585,,True,77.62765234189646,12.925158177744974
nan,yes,nan,nan,447,nan,nan,nan,"[5915960108, 5915960109, 5915960110, 5915960111, 5915960108]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,388.14102605023805,,388.14102605023805,,True,77.62564144999999,12.927579999999999
nan,yes,nan,nan,nan,nan,nan,nan,"[5915960112, 5915960113, 5915960114, 5915960115, 5915960112]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,156.21904417967724,,156.21904417967724,,False,77.6292782374948,12.936173433456066
nan,yes,nan,nan,nan,nan,nan,nan,"[5915960116, 5915960117, 5915960118, 5915960119, 5915960116]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,358.6571280265573,,358.6571280265573,,False,77.62915130356456,12.935974165386092
nan,yes,nan,nan,nan,nan,nan,nan,"[5915960120, 5915960121, 5915960122, 5915960123, 5915960120]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,225.0334371479621,,225.0334371479621,,False,77.6294850014239,12.935847604956717
nan,yes,nan,nan,nan,nan,nan,nan,"[5915960124, 5915960125, 5915960126, 5915960127, 5915960124]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,122.73517473265552,,122.73517473265552,,False,77.62955526969402,12.935707748989968
nan,yes,nan,nan,nan,nan,nan,nan,"[5915960128, 5915960129, 5915960130, 5915960131, 5915960128]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,162.20045425675607,,162.20045425675607,,False,77.62972712764562,12.935205009422642
nan,school,nan,nan,nan,nan,nan,nan,"[5966053653, 5966053654, 5966053655, 5966053656, 5966053657, 5966053658, 5966053659, 5966053660, 5966053661, 5966053662, 5966053663, 5966053664, 5966053665, 5966053666, 5966053653]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,institutional,1206.8772683287516,,1206.8772683287516,,False,77.62086209570242,12.940716538007601
nan,yes,nan,nan,nan,nan,nan,nan,"[6022021524, 6022021525, 6022021526, 6022021527, 6022021524]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,132.59893519083636,,132.59893519083636,,False,77.63091389864196,12.933963030884662
nan,roof,nan,nan,nan,nan,nan,nan,"[7056126651, 7056126652, 7056126653, 7056126654, 7056126651]",1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,unknown,112.23160695206798,1.0,112.23160695206798,,False,77.63763153378726,12.925343338199943
nan,yes,nan,nan,nan,nan,nan,nan,"[8948240434, 8948240433, 8948240432, 8948240431, 8948240434]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,2206.789886571655,,2206.789886571655,,False,77.62870887807138,12.92881660295367
nan,yes,nan,nan,767,nan,nan,nan,"[9795169361, 9795169362, 9795169363, 9795169364, 9795169361]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GEPTIS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,221.52869040478757,,221.52869040478757,,True,77.62838999999998,12.9263973
nan,yes,nan,nan,nan,nan,nan,nan,"[9870042852, 9870042853, 9870042854, 9870042855, 9870042852]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,681.497624605612,,681.497624605612,,False,77.62056736307284,12.945617926885964
8th Cross Road,apartments,Embassy Meadows,nan,7,Bengaluru,560034,nan,"[10066672240, 10066672241, 10066672242, 11098702752, 11098702753, 11098702754, 11098702751, 10066672243, 10066672240]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.embassyindia.com/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,955.2775344563704,,955.2775344563704,,True,77.63503748338708,12.933840692616348
"Temple Trees Rd, Cauvery Colony",yes,DMart,nan,nan,nan,nan,nan,"[10068868470, 10068868471, 10068868472, 10068868473, 10068868470]",3,nan,nan,supermarket,nan,nan,nan,nan,nan,nan,nan,nan,yes,https://www.dmartindia.com/,nan,nan,DMart,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,yes,Q5203271,yes,yes,nan,nan,nan,nan,nan,residential,630.7831557987256,3.0,1892.3494673961768,,True,77.63462280000002,12.932151700000002
